customer_id,location_id,ChannelID,Age,Gender,Phone,RegisterDate
124,8,0,19,Female,01200414898,2021-06-18
125,10,0,41,Male,01563450747,2021-06-19
126,10,0,35,Male,01114295983,2021-06-20
127,3,0,21,Female,01059878292,2021-06-21
128,8,0,42,Female,01167149509,2021-06-22
129,15,0,30,Female,01212512810,2021-06-23
130,8,0,29,Male,01598120245,2021-06-24
131,11,0,55,Female,01597598852,2021-06-25
132,14,0,41,Male,01036259264,2021-06-26
133,5,0,30,Male,01242350651,2021-06-27
134,5,0,35,Female,01034323370,2021-06-28
135,14,0,21,Male,01052161573,2021-06-29
136,15,0,31,Female,01002518698,2021-06-30
137,10,0,55,Female,01010385675,2021-07-01
138,11,0,23,Male,01564416710,2021-07-02
139,13,0,32,Male,01055241258,2021-07-03
140,15,0,31,Male,01157765956,2021-07-04
141,4,0,41,Female,01583923775,2021-07-05
142,9,0,37,Male,01027184845,2021-07-06
143,1,0,20,Male,01176339746,2021-07-07
144,8,0,34,Female,01522558120,2021-07-08
145,15,0,44,Female,01156121133,2021-07-09
146,4,0,33,Female,01078345055,2021-07-10
147,1,0,57,Female,01266688493,2021-07-11
148,13,0,50,Male,01234496086,2021-07-12
149,13,0,31,Male,01247955525,2021-07-13
150,6,0,31,Female,01044885314,2021-07-14
151,12,0,43,Male,01525280029,2021-07-15
152,6,0,32,Male,01268290158,2021-07-16
153,14,0,21,Female,01220099705,2021-07-17
154,14,0,35,Male,01170981604,2021-07-18
155,1,0,55,Female,01202268750,2021-07-19
156,4,0,50,Male,01281551892,2021-07-20
157,13,0,32,Female,01533286324,2021-07-21
158,3,0,35,Female,01082513524,2021-07-22
159,6,0,26,Female,01565929191,2021-07-23
160,3,0,19,Female,01255439832,2021-07-24
161,3,0,41,Male,01087692771,2021-07-25
162,13,0,26,Female,01239778177,2021-07-26
163,7,0,54,Female,01579371340,2021-07-27
164,10,0,52,Female,01015128078,2021-07-28
165,9,0,34,Male,01271229091,2021-07-29
166,6,0,18,Female,01064680526,2021-07-30
167,4,0,56,Female,01048945506,2021-07-31
168,8,0,22,Female,01016162999,2021-08-01
169,6,0,42,Female,01071578354,2021-08-02
170,9,0,18,Male,01092372706,2021-08-03
171,1,0,24,Male,01085066704,2021-08-04
172,13,0,41,Female,01225291946,2021-08-05
173,1,0,30,Male,01051725135,2021-08-06
174,12,0,25,Female,01516701454,2021-08-07
175,13,0,21,Male,01577943713,2021-08-08
176,6,0,22,Female,01072614163,2021-08-09
177,15,0,34,Male,01055568265,2021-08-10
178,15,0,20,Female,01188567769,2021-08-11
179,4,0,32,Female,01291392810,2021-08-12
180,4,0,31,Female,01011940128,2021-08-13
181,14,0,26,Female,01087200568,2021-08-14
182,9,0,30,Male,01179158471,2021-08-15
183,1,0,23,Female,01585739730,2021-08-16
184,3,0,30,Female,01169775816,2021-08-17
185,11,0,26,Female,01210327709,2021-08-18
186,3,0,54,Female,01062342696,2021-08-19
187,13,0,27,Female,01088923626,2021-08-20
188,4,0,18,Female,01175233897,2021-08-21
189,11,0,21,Female,01547337320,2021-08-22
190,1,0,27,Female,01155054853,2021-08-23
191,13,0,29,Male,01155486281,2021-08-24
192,10,0,20,Male,01015894987,2021-08-25
193,15,0,54,Male,01071278054,2021-08-26
194,7,0,30,Male,01594493207,2021-08-27
195,9,0,19,Female,01120406765,2021-08-28
196,9,0,22,Male,01295928386,2021-08-29
197,4,0,32,Male,01570899681,2021-08-30
198,2,0,27,Female,01125510483,2021-08-31
199,6,0,42,Female,01000471259,2021-09-01
200,14,0,48,Female,01078986219,2021-09-02
201,3,0,34,Male,01141164790,2021-09-03
202,10,0,25,Female,01561987380,2021-09-04
203,6,0,23,Male,01533899930,2021-09-05
204,10,0,32,Female,01160090498,2021-09-06
205,15,0,28,Male,01084667103,2021-09-07
206,6,0,60,Male,01253320189,2021-09-08
207,13,0,23,Male,01057384579,2021-09-09
208,4,0,18,Female,01265511849,2021-09-10
209,15,0,54,Female,01189142680,2021-09-11
210,4,0,18,Female,01040987204,2021-09-12
211,6,0,47,Female,01099336324,2021-09-13
212,2,0,33,Female,01241549319,2021-09-14
213,2,0,22,Female,01537930648,2021-09-15
214,3,0,34,Female,01009886018,2021-09-16
215,12,0,19,Male,01037868376,2021-09-17
216,7,0,24,Female,01570320194,2021-09-18
217,5,0,28,Male,01161154818,2021-09-19
218,6,0,28,Male,01164705492,2021-09-20
219,12,0,45,Male,01031818657,2021-09-21
220,12,0,30,Female,01512529577,2021-09-22
221,1,0,56,Female,01172518233,2021-09-23
222,12,0,23,Female,01227240301,2021-09-24
223,12,0,23,Male,01022341408,2021-09-25
224,4,0,34,Male,01224512700,2021-09-26
225,3,0,27,Male,01028927311,2021-09-27
226,1,0,35,Female,01138975012,2021-09-28
227,8,0,34,Female,01232996364,2021-09-29
228,4,0,19,Female,01515263916,2021-09-30
229,8,0,30,Female,01148409939,2021-10-01
230,9,0,58,Male,01249237363,2021-10-02
231,10,0,18,Female,01014351005,2021-10-03
232,15,0,25,Female,01151149632,2021-10-04
233,1,0,20,Female,01282221924,2021-10-05
234,3,0,24,Female,01543356634,2021-10-06
235,13,0,34,Female,01506809461,2021-10-07
236,14,0,18,Female,01288866703,2021-10-08
237,10,0,23,Female,01266289725,2021-10-09
238,13,0,25,Male,01106978157,2021-10-10
239,6,0,20,Male,01003620915,2021-10-11
240,1,0,33,Female,01216340409,2021-10-12
241,11,0,30,Male,01092428790,2021-10-13
242,1,0,18,Female,01120127911,2021-10-14
243,6,0,28,Male,01595194262,2021-10-15
244,6,0,35,Female,01202156915,2021-10-16
245,15,0,21,Female,01232818285,2021-10-17
246,4,0,56,Female,01272043432,2021-10-18
247,15,0,18,Male,01125264699,2021-10-19
248,7,0,34,Female,01168776753,2021-10-20
249,1,0,28,Female,01250928430,2021-10-21
250,6,0,34,Female,01078239436,2021-10-22
251,12,0,58,Female,01272874397,2021-10-23
252,11,0,18,Male,01279844658,2021-10-24
253,2,0,20,Female,01026953719,2021-10-25
254,12,0,30,Male,01051946778,2021-10-26
255,3,0,18,Female,01160111021,2021-10-27
256,8,0,35,Male,01050835062,2021-10-28
257,1,0,26,Male,01508761275,2021-10-29
258,9,0,20,Male,01295687787,2021-10-30
259,9,0,30,Male,01180283071,2021-10-31
260,1,0,21,Female,01568926770,2021-11-01
261,12,0,30,Female,01096852812,2021-11-02
262,8,0,31,Male,01231814299,2021-11-03
263,1,0,28,Female,01034091292,2021-11-04
264,5,0,28,Female,01048253593,2021-11-05
265,2,0,43,Female,01598694343,2021-11-06
266,12,0,60,Male,01513422990,2021-11-07
267,12,0,45,Female,01235809076,2021-11-08
268,11,0,21,Female,01060270603,2021-11-09
269,3,0,20,Male,01010134758,2021-11-10
270,13,0,20,Male,01158317773,2021-11-11
271,3,0,22,Male,01226120609,2021-11-12
272,15,0,59,Male,01200655260,2021-11-13
273,2,0,31,Female,01582415153,2021-11-14
274,14,0,34,Female,01034765719,2021-11-15
275,14,0,33,Male,01117424285,2021-11-16
276,7,0,39,Male,01234719620,2021-11-17
277,3,0,42,Female,01552404276,2021-11-18
278,9,0,30,Female,01155334827,2021-11-19
279,14,0,33,Male,01044410516,2021-11-20
280,10,0,22,Female,01299124435,2021-11-21
281,6,0,21,Female,01198554955,2021-11-22
282,13,0,31,Female,01079387373,2021-11-23
283,15,0,33,Female,01185462157,2021-11-24
284,11,0,39,Female,01578591962,2021-11-25
285,11,0,38,Male,01219861936,2021-11-26
286,12,0,24,Female,01529797311,2021-11-27
287,2,0,31,Female,01119457381,2021-11-28
288,13,0,23,Male,01219002241,2021-11-29
289,13,0,45,Male,01100515779,2021-11-30
290,13,0,48,Female,01173854465,2021-12-01
291,9,0,30,Female,01189956851,2021-12-02
292,12,0,24,Female,01204708697,2021-12-03
293,5,0,33,Male,01036664371,2021-12-04
294,15,0,32,Male,01034564272,2021-12-05
295,15,0,51,Female,01229437006,2021-12-06
296,9,0,22,Male,01234022915,2021-12-07
297,15,0,29,Male,01033494260,2021-12-08
298,8,0,34,Male,01585642450,2021-12-09
299,3,0,19,Female,01526325665,2021-12-10
300,6,0,34,Female,01015640085,2021-12-11
301,10,0,24,Male,01074019545,2021-12-12
302,10,0,33,Female,01568416761,2021-12-13
303,7,0,30,Male,01075189976,2021-12-14
304,4,0,19,Female,01534505866,2021-12-15
305,5,0,24,Male,01209423815,2021-12-16
306,10,0,22,Female,01243985968,2021-12-17
307,1,0,19,Female,01137758100,2021-12-18
308,8,0,28,Female,01068675783,2021-12-19
309,13,0,38,Male,01537778413,2021-12-20
310,15,0,56,Male,01055428131,2021-12-21
311,9,0,30,Female,01532304573,2021-12-22
312,12,0,24,Female,01258598299,2021-12-23
313,13,0,56,Female,01267927778,2021-12-24
314,13,0,18,Female,01107405215,2021-12-25
315,10,0,30,Female,01093840059,2021-12-26
316,9,0,19,Female,01054793033,2021-12-27
317,6,0,22,Male,01261912353,2021-12-28
318,1,0,24,Male,01522036926,2021-12-29
319,9,0,45,Male,01064878417,2021-12-30
320,14,0,35,Female,01161288410,2021-12-31
321,9,0,20,Female,01233905224,2022-01-01
322,4,0,18,Male,01255116062,2022-01-02
323,10,0,48,Female,01063725582,2022-01-03
324,12,0,41,Female,01186692653,2022-01-04
325,14,0,45,Female,01512838744,2022-01-05
326,14,0,42,Male,01293581103,2022-01-06
327,2,0,21,Female,01198989055,2022-01-07
328,4,0,41,Female,01221218054,2022-01-08
329,2,0,57,Male,01560295952,2022-01-09
330,4,0,51,Male,01018601535,2022-01-10
331,10,0,23,Female,01017956737,2022-01-11
332,10,0,34,Male,01010542525,2022-01-12
333,4,0,25,Male,01107299496,2022-01-13
334,7,0,23,Male,01171252267,2022-01-14
335,5,0,28,Female,01250333880,2022-01-15
336,5,0,42,Female,01229738384,2022-01-16
337,12,0,24,Male,01130333781,2022-01-17
338,10,0,31,Male,01546016723,2022-01-18
339,9,0,25,Female,01093960174,2022-01-19
340,14,0,32,Female,01055452872,2022-01-20
341,6,0,24,Male,01168688801,2022-01-21
342,6,0,34,Female,01535541775,2022-01-22
343,10,0,24,Male,01546952204,2022-01-23
344,14,0,33,Male,01096582383,2022-01-24
345,7,0,35,Male,01529563225,2022-01-25
346,11,0,27,Female,01519752127,2022-01-26
347,11,0,29,Female,01018826893,2022-01-27
348,15,0,33,Female,01033841031,2022-01-28
349,5,0,27,Female,01186843565,2022-01-29
350,15,0,20,Male,01061280193,2022-01-30
351,14,0,34,Male,01193969198,2022-01-31
352,7,0,40,Male,01571487070,2022-02-01
353,12,0,23,Male,01216533066,2022-02-02
354,13,0,33,Male,01160189604,2022-02-03
355,11,0,20,Female,01241900413,2022-02-04
356,12,0,26,Female,01141418832,2022-02-05
357,15,0,25,Female,01076753611,2022-02-06
358,8,0,45,Male,01177998494,2022-02-07
359,8,0,35,Male,01202120045,2022-02-08
360,14,0,23,Female,01238913168,2022-02-09
361,8,0,29,Female,01082025612,2022-02-10
362,14,0,42,Female,01251116302,2022-02-11
363,1,0,23,Female,01042835799,2022-02-12
364,15,0,22,Female,01590964823,2022-02-13
365,8,0,28,Female,01069036955,2022-02-14
366,6,0,56,Female,01239834451,2022-02-15
367,8,0,27,Male,01505463979,2022-02-16
368,2,0,40,Male,01136933373,2022-02-17
369,10,0,29,Male,01581433475,2022-02-18
370,3,0,30,Male,01522877704,2022-02-19
371,9,0,55,Female,01155344848,2022-02-20
372,7,0,34,Female,01015170260,2022-02-21
373,2,0,33,Female,01591240789,2022-02-22
374,9,0,47,Female,01124970714,2022-02-23
375,2,0,33,Female,01214867145,2022-02-24
376,14,0,26,Female,01039786897,2022-02-25
377,5,0,60,Male,01563686712,2022-02-26
378,2,0,30,Male,01533445982,2022-02-27
379,11,0,20,Female,01213008516,2022-02-28
380,14,0,22,Female,01268714201,2022-03-01
381,13,0,44,Male,01508566319,2022-03-02
382,1,0,27,Male,01152131779,2022-03-03
383,12,0,27,Male,01103539102,2022-03-04
384,1,0,20,Female,01181454684,2022-03-05
385,14,0,57,Female,01273468803,2022-03-06
386,11,0,22,Female,01170737902,2022-03-07
387,10,0,58,Male,01219684050,2022-03-08
388,10,0,54,Female,01509362837,2022-03-09
389,1,0,30,Male,01508210446,2022-03-10
390,8,0,20,Male,01270757181,2022-03-11
391,2,0,20,Female,01201310644,2022-03-12
392,15,0,19,Male,01028452350,2022-03-13
393,3,0,36,Male,01084864194,2022-03-14
394,4,0,28,Female,01540811282,2022-03-15
395,7,0,31,Female,01006181072,2022-03-16
396,7,0,21,Female,01071596020,2022-03-17
397,6,0,40,Male,01080155121,2022-03-18
398,5,0,36,Male,01152976591,2022-03-19
399,15,0,33,Female,01558272102,2022-03-20
400,1,0,35,Female,01174605742,2022-03-21
401,9,0,19,Male,01172667385,2022-03-22
402,7,0,35,Female,01185900262,2022-03-23
403,10,0,26,Female,01062857219,2022-03-24
404,11,0,27,Male,01535468483,2022-03-25
405,7,0,24,Female,01052315284,2022-03-26
406,11,0,60,Male,01566700488,2022-03-27
407,12,0,29,Female,01010782515,2022-03-28
408,4,0,53,Male,01073885971,2022-03-29
409,3,0,27,Female,01506225825,2022-03-30
410,9,0,27,Female,01203187596,2022-03-31
411,13,0,23,Male,01122540799,2022-04-01
412,12,0,27,Male,01139553273,2022-04-02
413,12,0,31,Female,01178491728,2022-04-03
414,1,0,19,Female,01086577531,2022-04-04
415,10,0,25,Male,01586121514,2022-04-05
416,7,0,32,Female,01592975296,2022-04-06
417,7,0,32,Male,01058542337,2022-04-07
418,3,0,33,Male,01132654009,2022-04-08
419,12,0,23,Female,01064085088,2022-04-09
420,5,0,35,Female,01544087195,2022-04-10
421,10,0,33,Female,01513746763,2022-04-11
422,15,0,33,Male,01559915055,2022-04-12
423,1,0,18,Male,01520489308,2022-04-13
424,9,0,43,Female,01112268508,2022-04-14
425,7,0,22,Female,01031999514,2022-04-15
426,15,0,24,Male,01562238194,2022-04-16
427,2,0,25,Female,01195360875,2022-04-17
428,7,0,23,Female,01524158828,2022-04-18
429,2,0,28,Male,01071025127,2022-04-19
430,12,0,30,Female,01078812293,2022-04-20
431,3,0,31,Male,01214163878,2022-04-21
432,9,0,24,Female,01532351673,2022-04-22
433,12,0,30,Male,01274319982,2022-04-23
434,11,0,35,Male,01272052091,2022-04-24
435,5,0,21,Male,01592753744,2022-04-25
436,12,0,40,Female,01146511455,2022-04-26
437,5,0,34,Male,01015296380,2022-04-27
438,14,0,21,Male,01170036484,2022-04-28
439,15,0,31,Female,01009618262,2022-04-29
440,2,0,55,Male,01126439700,2022-04-30
441,13,0,37,Male,01126042351,2022-05-01
442,1,0,41,Female,01220218713,2022-05-02
443,9,0,33,Female,01594666859,2022-05-03
444,6,0,32,Male,01133901855,2022-05-04
445,2,0,35,Male,01159715996,2022-05-05
446,6,0,55,Female,01200612219,2022-05-06
447,1,0,28,Female,01262954936,2022-05-07
448,10,0,21,Male,01291251154,2022-05-08
449,11,0,34,Female,01573117668,2022-05-09
450,8,0,26,Female,01159833063,2022-05-10
451,7,0,19,Female,01528621268,2022-05-11
452,10,0,35,Female,01076766001,2022-05-12
453,4,0,48,Male,01049277109,2022-05-13
454,3,0,24,Male,01020602494,2022-05-14
455,1,0,28,Male,01163987605,2022-05-15
456,15,0,36,Female,01269113389,2022-05-16
457,9,0,33,Female,01100248658,2022-05-17
458,6,0,28,Male,01130946522,2022-05-18
459,7,0,35,Male,01558905565,2022-05-19
460,7,0,46,Male,01207546747,2022-05-20
461,9,0,27,Male,01216602087,2022-05-21
462,15,0,39,Female,01199629399,2022-05-22
463,8,0,35,Male,01172333231,2022-05-23
464,8,0,24,Male,01572327174,2022-05-24
465,10,0,21,Female,01074017355,2022-05-25
466,13,0,52,Male,01120367450,2022-05-26
467,12,0,27,Female,01193886147,2022-05-27
468,1,0,33,Male,01073978215,2022-05-28
469,14,0,23,Female,01599777103,2022-05-29
470,8,0,35,Female,01576228590,2022-05-30
471,14,0,33,Female,01294863896,2022-05-31
472,8,0,32,Female,01164563484,2022-06-01
473,3,0,20,Male,01018696874,2022-06-02
474,8,0,38,Male,01535248920,2022-06-03
475,11,0,21,Male,01091947832,2022-06-04
476,12,0,18,Female,01183764062,2022-06-05
477,13,0,25,Male,01271686321,2022-06-06
478,9,0,29,Female,01531265481,2022-06-07
479,1,0,33,Male,01542922213,2022-06-08
480,4,0,28,Female,01235198270,2022-06-09
481,3,0,22,Male,01121058947,2022-06-10
482,6,0,19,Male,01045778767,2022-06-11
483,15,0,29,Male,01557772777,2022-06-12
484,8,0,27,Male,01025890915,2022-06-13
485,15,0,22,Female,01077629390,2022-06-14
486,7,0,39,Male,01020490836,2022-06-15
487,4,0,32,Male,01208343320,2022-06-16
488,6,0,33,Female,01509144771,2022-06-17
489,3,0,44,Female,01150210356,2022-06-18
490,5,0,25,Male,01175907963,2022-06-19
491,5,0,29,Female,01228529055,2022-06-20
492,4,0,21,Male,01290455552,2022-06-21
493,9,0,35,Female,01001205751,2022-06-22
494,14,0,28,Male,01077089136,2022-06-23
495,15,0,26,Female,01150572852,2022-06-24
496,3,0,28,Male,01028797546,2022-06-25
497,13,0,20,Female,01178514860,2022-06-26
498,8,0,26,Female,01570376250,2022-06-27
499,11,0,29,Male,01009747738,2022-06-28
500,9,0,24,Female,01078742357,2022-06-29
501,12,0,39,Female,01549209780,2022-06-30
502,12,0,42,Female,01098046662,2022-07-01
503,6,0,41,Female,01276966785,2022-07-02
504,9,0,19,Male,01124104236,2022-07-03
505,13,0,29,Male,01079107168,2022-07-04
506,14,0,23,Female,01569761617,2022-07-05
507,1,0,53,Male,01291431760,2022-07-06
508,5,0,28,Male,01119105579,2022-07-07
509,5,0,29,Male,01088274720,2022-07-08
510,9,0,26,Male,01595448426,2022-07-09
511,10,0,26,Female,01294711179,2022-07-10
512,10,0,40,Female,01105805798,2022-07-11
513,15,0,32,Male,01259249810,2022-07-12
514,4,0,24,Male,01544673788,2022-07-13
515,4,0,55,Female,01080504638,2022-07-14
516,9,0,42,Female,01557305715,2022-07-15
517,4,0,24,Female,01560818012,2022-07-16
518,8,0,32,Male,01557555071,2022-07-17
519,7,0,29,Male,01233568414,2022-07-18
520,15,0,56,Male,01177283677,2022-07-19
521,1,0,19,Female,01168015684,2022-07-20
522,1,0,24,Female,01074455988,2022-07-21
523,1,0,25,Male,01577538520,2022-07-22
524,11,0,57,Male,01054083341,2022-07-23
525,6,0,19,Male,01194894413,2022-07-24
526,11,0,59,Male,01135170110,2022-07-25
527,4,0,30,Female,01555668339,2022-07-26
528,10,0,47,Female,01127844226,2022-07-27
529,5,0,29,Male,01213149384,2022-07-28
530,7,0,36,Female,01159127306,2022-07-29
531,12,0,24,Male,01235470092,2022-07-30
532,15,0,23,Female,01205421399,2022-07-31
533,11,0,20,Female,01047458619,2022-08-01
534,6,0,53,Male,01102712726,2022-08-02
535,6,0,27,Female,01116426528,2022-08-03
536,11,0,21,Female,01210068535,2022-08-04
537,11,0,21,Male,01181323718,2022-08-05
538,15,0,43,Female,01189610952,2022-08-06
539,12,0,32,Male,01518401841,2022-08-07
540,8,0,18,Male,01239110519,2022-08-08
541,6,0,21,Female,01590642294,2022-08-09
542,7,0,22,Male,01116121820,2022-08-10
543,13,0,33,Male,01527716455,2022-08-11
544,14,0,49,Female,01599994820,2022-08-12
545,13,0,20,Female,01131100567,2022-08-13
546,3,0,26,Female,01509438209,2022-08-14
547,3,0,19,Male,01253976241,2022-08-15
548,7,0,18,Male,01208504109,2022-08-16
549,2,0,29,Female,01139052533,2022-08-17
550,14,0,22,Female,01114341263,2022-08-18
551,3,0,36,Male,01146810100,2022-08-19
552,5,0,30,Female,01502195770,2022-08-20
553,11,0,52,Male,01202944568,2022-08-21
554,6,0,23,Female,01035877696,2022-08-22
555,10,0,34,Female,01564713857,2022-08-23
556,5,0,48,Male,01548705119,2022-08-24
557,6,0,29,Male,01051547598,2022-08-25
558,4,0,55,Male,01547813916,2022-08-26
559,6,0,50,Female,01232690987,2022-08-27
560,4,0,35,Female,01237963502,2022-08-28
561,9,0,19,Male,01195808105,2022-08-29
562,9,0,22,Female,01183717795,2022-08-30
563,3,0,31,Female,01516543547,2022-08-31
564,8,0,19,Male,01225870177,2022-09-01
565,15,0,34,Female,01505415294,2022-09-02
566,11,0,23,Female,01030314499,2022-09-03
567,6,0,24,Male,01190058007,2022-09-04
568,8,0,25,Male,01269089278,2022-09-05
569,3,0,23,Female,01205875084,2022-09-06
570,10,0,60,Male,01522204449,2022-09-07
571,4,0,28,Male,01524642840,2022-09-08
572,10,0,47,Female,01007840122,2022-09-09
573,11,0,42,Female,01006689888,2022-09-10
574,4,0,27,Male,01119528736,2022-09-11
575,1,0,27,Female,01242063627,2022-09-12
576,8,0,53,Female,01527380612,2022-09-13
577,15,0,19,Female,01099330757,2022-09-14
578,14,0,22,Female,01529573391,2022-09-15
579,4,0,25,Male,01178261169,2022-09-16
580,2,0,50,Male,01022816921,2022-09-17
581,3,0,34,Male,01210415551,2022-09-18
582,6,0,40,Male,01096157850,2022-09-19
583,4,0,24,Female,01106197758,2022-09-20
584,2,0,21,Female,01089256405,2022-09-21
585,6,0,21,Female,01230086512,2022-09-22
586,4,0,25,Female,01170408623,2022-09-23
587,14,0,32,Female,01140636917,2022-09-24
588,12,0,21,Male,01183107999,2022-09-25
589,9,0,31,Male,01188438612,2022-09-26
590,6,0,39,Female,01038954729,2022-09-27
591,2,0,21,Female,01289627359,2022-09-28
592,9,0,47,Male,01245458963,2022-09-29
593,14,0,22,Female,01577815521,2022-09-30
594,11,0,32,Female,01575342699,2022-10-01
595,14,0,55,Female,01274764568,2022-10-02
596,11,0,24,Female,01201804473,2022-10-03
597,2,0,32,Female,01143449672,2022-10-04
598,5,0,33,Male,01526531279,2022-10-05
599,5,0,30,Female,01258796242,2022-10-06
600,15,0,45,Female,01586143176,2022-10-07
601,5,0,31,Male,01018268702,2022-10-08
602,2,0,31,Female,01525416457,2022-10-09
603,13,0,22,Female,01235783192,2022-10-10
604,5,0,42,Male,01145324224,2022-10-11
605,15,0,30,Female,01087227196,2022-10-12
